"idgames","critic_score","global_sales"
507,81.0,2.86
537,81.0,2.78
544,81.0,2.76
636,81.0,2.43
672,81.0,2.35
705,81.0,2.27
749,81.0,2.19
751,81.0,2.18
786,81.0,2.1
847,81.0,2.02
867,81.0,1.96
918,81.0,1.88
1006,81.0,1.75
1069,81.0,1.66
1089,81.0,1.63
1102,81.0,1.6
1105,81.0,1.6
1158,81.0,1.53
1181,81.0,1.49
1204,81.0,1.46
1241,81.0,1.42
1265,81.0,1.38
1274,81.0,1.38
1278,81.0,1.37
1298,81.0,1.35
1306,81.0,1.34
1336,81.0,1.31
1412,81.0,1.24
1468,81.0,1.19
1469,81.0,1.19
1495,81.0,1.17
1499,81.0,1.17
1526,81.0,1.14
1533,81.0,1.14
1535,81.0,1.14
1574,81.0,1.1
1632,81.0,1.06
1656,81.0,1.05
1666,81.0,1.04
1679,81.0,1.03
1720,81.0,1.01
1723,81.0,1.01
1768,81.0,0.97
1776,81.0,0.97
1793,81.0,0.96
1821,81.0,0.94
1842,81.0,0.93
1865,81.0,0.92
1889,81.0,0.91
1936,81.0,0.89
1965,81.0,0.87
1991,81.0,0.86
2000,81.0,0.85
2003,81.0,0.85
2059,81.0,0.82
2080,81.0,0.81
2139,81.0,0.78
2151,81.0,0.78
2157,81.0,0.77
2159,81.0,0.77
2171,81.0,0.77
2190,81.0,0.76
2198,81.0,0.75
2203,81.0,0.75
2209,81.0,0.75
2217,81.0,0.75
2303,81.0,0.72
2335,81.0,0.7
2384,81.0,0.68
2415,81.0,0.67
2422,81.0,0.66
2447,81.0,0.66
2450,81.0,0.66
2510,81.0,0.64
2527,81.0,0.63
2600,81.0,0.61
2609,81.0,0.61
2652,81.0,0.6
2656,81.0,0.6
2691,81.0,0.59
2693,81.0,0.59
2711,81.0,0.58
2755,81.0,0.57
2803,81.0,0.56
2811,81.0,0.56
2831,81.0,0.56
2853,81.0,0.55
2863,81.0,0.55
2902,81.0,0.54
2917,81.0,0.54
2926,81.0,0.53
2956,81.0,0.53
2977,81.0,0.52
3008,81.0,0.52
3023,81.0,0.52
3074,81.0,0.5
3076,81.0,0.5
3095,81.0,0.5
3119,81.0,0.49
3131,81.0,0.49
3144,81.0,0.49
3166,81.0,0.49
3183,81.0,0.48
3197,81.0,0.48
3259,81.0,0.46
3358,81.0,0.45
3397,81.0,0.44
3442,81.0,0.43
3445,81.0,0.43
3447,81.0,0.43
3490,81.0,0.42
3523,81.0,0.42
3557,81.0,0.41
3573,81.0,0.41
3586,81.0,0.41
3596,81.0,0.41
3652,81.0,0.4
3666,81.0,0.4
3804,81.0,0.38
3872,81.0,0.37
3878,81.0,0.37
3888,81.0,0.36
3917,81.0,0.36
3937,81.0,0.35
3951,81.0,0.35
3965,81.0,0.35
3986,81.0,0.35
3988,81.0,0.35
3998,81.0,0.35
4189,81.0,0.32
4226,81.0,0.32
4281,81.0,0.31
4288,81.0,0.31
4290,81.0,0.31
4326,81.0,0.3
4334,81.0,0.3
4458,81.0,0.29
4612,81.0,0.27
4621,81.0,0.27
4633,81.0,0.27
4717,81.0,0.26
4745,81.0,0.26
4809,81.0,0.25
4870,81.0,0.25
4959,81.0,0.24
4977,81.0,0.24
4982,81.0,0.24
5058,81.0,0.23
5088,81.0,0.23
5204,81.0,0.22
5344,81.0,0.21
5365,81.0,0.21
5441,81.0,0.2
5538,81.0,0.19
5591,81.0,0.19
5688,81.0,0.19
5796,81.0,0.18
5802,81.0,0.18
5822,81.0,0.18
5840,81.0,0.18
5929,81.0,0.17
6072,81.0,0.16
6204,81.0,0.15
6205,81.0,0.15
6248,81.0,0.15
6301,81.0,0.15
6326,81.0,0.15
6387,81.0,0.14
6391,81.0,0.14
6403,81.0,0.14
6408,81.0,0.14
6412,81.0,0.14
6508,81.0,0.14
6784,81.0,0.12
6979,81.0,0.12
7031,81.0,0.11
7034,81.0,0.11
7062,81.0,0.11
7104,81.0,0.11
7282,81.0,0.1
7284,81.0,0.1
7289,81.0,0.1
7578,81.0,0.09
8039,81.0,0.08
8331,81.0,0.07
8344,81.0,0.06
8460,81.0,0.06
8490,81.0,0.06
8583,81.0,0.06
8602,81.0,0.06
8640,81.0,0.06
8719,81.0,0.05
8812,81.0,0.05
8817,81.0,0.05
8905,81.0,0.05
9065,81.0,0.04
9144,81.0,0.04
9211,81.0,0.04
9333,81.0,0.03
9535,81.0,0.03
9762,81.0,0.02
9810,81.0,0.02
9822,81.0,0.02
9827,81.0,0.02
9876,81.0,0.02
10324,81.0,0.01
10333,81.0,0.01
10341,81.0,0.01
2,82.0,35.52
77,82.0,8.57
113,82.0,6.9
143,82.0,6.08
208,82.0,4.98
228,82.0,4.67
253,82.0,4.37
346,82.0,3.65
349,82.0,3.63
353,82.0,3.61
413,82.0,3.28
432,82.0,3.17
442,82.0,3.12
445,82.0,3.11
477,82.0,2.99
557,82.0,2.7
582,82.0,2.62
619,82.0,2.5
629,82.0,2.47
634,82.0,2.45
644,82.0,2.42
650,82.0,2.41
653,82.0,2.4
699,82.0,2.28
753,82.0,2.18
754,82.0,2.18
759,82.0,2.16
823,82.0,2.06
834,82.0,2.04
925,82.0,1.87
945,82.0,1.84
959,82.0,1.82
965,82.0,1.81
1004,82.0,1.75
1021,82.0,1.72
1038,82.0,1.69
1047,82.0,1.68
1083,82.0,1.63
1156,82.0,1.53
1193,82.0,1.48
1296,82.0,1.35
1303,82.0,1.35
1435,82.0,1.23
1461,82.0,1.2
1548,82.0,1.13
1552,82.0,1.12
1553,82.0,1.12
1568,82.0,1.11
1617,82.0,1.07
1659,82.0,1.05
1661,82.0,1.05
1688,82.0,1.03
1736,82.0,0.99
1762,82.0,0.98
1764,82.0,0.97
1770,82.0,0.97
1791,82.0,0.96
1868,82.0,0.92
1916,82.0,0.9
1953,82.0,0.88
1960,82.0,0.88
2006,82.0,0.85
2038,82.0,0.83
2044,82.0,0.83
2054,82.0,0.83
2131,82.0,0.79
2213,82.0,0.75
2244,82.0,0.74
2297,82.0,0.72
2330,82.0,0.7
2381,82.0,0.69
2395,82.0,0.68
2396,82.0,0.68
2405,82.0,0.67
2475,82.0,0.65
2524,82.0,0.63
2530,82.0,0.63
2543,82.0,0.63
2546,82.0,0.63
2565,82.0,0.62
2592,82.0,0.61
2653,82.0,0.6
2688,82.0,0.59
2696,82.0,0.59
2753,82.0,0.57
2859,82.0,0.55
2878,82.0,0.55
2890,82.0,0.54
2895,82.0,0.54
2938,82.0,0.53
2947,82.0,0.53
2969,82.0,0.53
2978,82.0,0.52
3007,82.0,0.52
3047,82.0,0.51
3062,82.0,0.51
3109,82.0,0.5
3191,82.0,0.48
3192,82.0,0.48
3219,82.0,0.47
3223,82.0,0.47
3231,82.0,0.47
3243,82.0,0.47
3286,82.0,0.46
3339,82.0,0.45
3413,82.0,0.44
3456,82.0,0.43
3554,82.0,0.41
3726,82.0,0.39
3732,82.0,0.39
3750,82.0,0.38
3790,82.0,0.38
3816,82.0,0.37
3881,82.0,0.36
4052,82.0,0.34
4083,82.0,0.33
4102,82.0,0.33
4170,82.0,0.32
4202,82.0,0.32
4222,82.0,0.32
4238,82.0,0.32
4263,82.0,0.31
4274,82.0,0.31
4302,82.0,0.31
4355,82.0,0.3
4414,82.0,0.29
4428,82.0,0.29
4492,82.0,0.28
4531,82.0,0.28
4559,82.0,0.28
4719,82.0,0.26
4905,82.0,0.25
4937,82.0,0.24
5104,82.0,0.23
5109,82.0,0.23
5125,82.0,0.23
5173,82.0,0.22
5219,82.0,0.22
5238,82.0,0.22
5275,82.0,0.21
5379,82.0,0.21
5380,82.0,0.21
5429,82.0,0.2
5455,82.0,0.2
5587,82.0,0.19
5611,82.0,0.19
5620,82.0,0.19
5632,82.0,0.19
5655,82.0,0.19
5672,82.0,0.19
5734,82.0,0.18
5814,82.0,0.18
5890,82.0,0.17
5892,82.0,0.17
5930,82.0,0.17
6130,82.0,0.16
6140,82.0,0.16
6164,82.0,0.16
6237,82.0,0.15
6381,82.0,0.14
6382,82.0,0.14
6488,82.0,0.14
6617,82.0,0.13
7041,82.0,0.11
7081,82.0,0.11
7219,82.0,0.11
7221,82.0,0.11
7265,82.0,0.1
7368,82.0,0.1
7418,82.0,0.1
7535,82.0,0.09
7722,82.0,0.09
7763,82.0,0.08
7796,82.0,0.08
7811,82.0,0.08
7839,82.0,0.08
7914,82.0,0.08
8000,82.0,0.08
8033,82.0,0.08
8074,82.0,0.07
8075,82.0,0.07
8100,82.0,0.07
8230,82.0,0.07
8266,82.0,0.07
8402,82.0,0.06
8587,82.0,0.06
8639,82.0,0.06
8783,82.0,0.05
8866,82.0,0.05
8873,82.0,0.05
8912,82.0,0.05
8916,82.0,0.05
8943,82.0,0.05
9040,82.0,0.04
9253,82.0,0.04
9323,82.0,0.03
9377,82.0,0.03
9548,82.0,0.03
9573,82.0,0.03
9595,82.0,0.03
9695,82.0,0.02
9947,82.0,0.02
10005,82.0,0.02
10150,82.0,0.01
10170,82.0,0.01
10219,82.0,0.01
10283,82.0,0.01
10310,82.0,0.01
34,83.0,13.79
35,83.0,13.67
90,83.0,7.72
92,83.0,7.66
134,83.0,6.34
173,83.0,5.33
375,83.0,3.5
384,83.0,3.45
420,83.0,3.24
431,83.0,3.18
436,83.0,3.14
444,83.0,3.11
503,83.0,2.89
509,83.0,2.85
539,83.0,2.78
540,83.0,2.77
566,83.0,2.67
604,83.0,2.56
608,83.0,2.53
631,83.0,2.45
633,83.0,2.45
637,83.0,2.43
661,83.0,2.38
668,83.0,2.37
715,83.0,2.24
768,83.0,2.14
792,83.0,2.09
816,83.0,2.06
887,83.0,1.94
905,83.0,1.91
958,83.0,1.82
971,83.0,1.8
998,83.0,1.76
1005,83.0,1.75
1007,83.0,1.75
1010,83.0,1.74
1028,83.0,1.71
1055,83.0,1.67
1061,83.0,1.67
1068,83.0,1.66
1070,83.0,1.66
1082,83.0,1.64
1096,83.0,1.62
1109,83.0,1.59
1135,83.0,1.56
1162,83.0,1.52
1189,83.0,1.48
1210,83.0,1.46
1231,83.0,1.43
1255,83.0,1.4
1288,83.0,1.36
1322,83.0,1.33
1326,83.0,1.32
1376,83.0,1.27
1403,83.0,1.25
1423,83.0,1.23
1452,83.0,1.21
1471,83.0,1.19
1503,83.0,1.16
1512,83.0,1.15
1518,83.0,1.15
1541,83.0,1.13
1561,83.0,1.12
1591,83.0,1.09
1647,83.0,1.06
1653,83.0,1.05
1665,83.0,1.05
1670,83.0,1.04
1677,83.0,1.04
1709,83.0,1.02
1710,83.0,1.02
1738,83.0,0.99
1828,83.0,0.94
1829,83.0,0.94
1833,83.0,0.94
1846,83.0,0.93
1925,83.0,0.89
1933,83.0,0.89
1935,83.0,0.89
1974,83.0,0.87
1998,83.0,0.85
2007,83.0,0.85
2023,83.0,0.84
2029,83.0,0.84
2048,83.0,0.83
2062,83.0,0.82
2101,83.0,0.8
2120,83.0,0.79
2130,83.0,0.79
2214,83.0,0.75
2239,83.0,0.74
2288,83.0,0.72
2289,83.0,0.72
2328,83.0,0.71
2440,83.0,0.66
2446,83.0,0.66
2504,83.0,0.64
2679,83.0,0.59
2719,83.0,0.58
2791,83.0,0.56
2794,83.0,0.56
2833,83.0,0.56
2846,83.0,0.55
2923,83.0,0.54
2929,83.0,0.53
2975,83.0,0.53
3073,83.0,0.5
3081,83.0,0.5
3086,83.0,0.5
3098,83.0,0.5
3122,83.0,0.49
3213,83.0,0.47
3274,83.0,0.46
3315,83.0,0.45
3349,83.0,0.45
3391,83.0,0.44
3776,83.0,0.38
3787,83.0,0.38
3852,83.0,0.37
3898,83.0,0.36
3926,83.0,0.36
3957,83.0,0.35
3987,83.0,0.35
3994,83.0,0.35
4014,83.0,0.34
4101,83.0,0.33
4118,83.0,0.33
4321,83.0,0.3
4325,83.0,0.3
4456,83.0,0.29
4732,83.0,0.26
4849,83.0,0.25
4883,83.0,0.25
4898,83.0,0.25
4944,83.0,0.24
4946,83.0,0.24
4975,83.0,0.24
5132,83.0,0.23
5292,83.0,0.21
5316,83.0,0.21
5323,83.0,0.21
5331,83.0,0.21
5512,83.0,0.2
5513,83.0,0.2
5594,83.0,0.19
5673,83.0,0.19
5742,83.0,0.18
5794,83.0,0.18
5831,83.0,0.18
5945,83.0,0.17
6036,83.0,0.16
6066,83.0,0.16
6077,83.0,0.16
6188,83.0,0.15
6251,83.0,0.15
6262,83.0,0.15
6263,83.0,0.15
6267,83.0,0.15
6290,83.0,0.15
6344,83.0,0.15
6357,83.0,0.14
6370,83.0,0.14
6496,83.0,0.14
6661,83.0,0.13
6669,83.0,0.13
6756,83.0,0.13
6765,83.0,0.13
6862,83.0,0.12
6895,83.0,0.12
7173,83.0,0.11
7238,83.0,0.11
7288,83.0,0.1
7430,83.0,0.1
7484,83.0,0.1
7669,83.0,0.09
7913,83.0,0.08
7939,83.0,0.08
8008,83.0,0.08
8079,83.0,0.07
8178,83.0,0.07
8192,83.0,0.07
8229,83.0,0.07
8303,83.0,0.07
8319,83.0,0.07
8333,83.0,0.06
8379,83.0,0.06
8404,83.0,0.06
8418,83.0,0.06
8470,83.0,0.06
8548,83.0,0.06
8553,83.0,0.06
8670,83.0,0.05
8795,83.0,0.05
8897,83.0,0.05
9016,83.0,0.04
9223,83.0,0.04
9302,83.0,0.03
9381,83.0,0.03
9465,83.0,0.03
9513,83.0,0.03
9517,83.0,0.03
9581,83.0,0.03
9596,83.0,0.03
10100,83.0,0.02
10179,83.0,0.01
10289,83.0,0.01
54,84.0,10.7
100,84.0,7.38
101,84.0,7.32
162,84.0,5.49
176,84.0,5.29
185,84.0,5.22
199,84.0,5.09
241,84.0,4.49
242,84.0,4.48
271,84.0,4.22
292,84.0,4.05
308,84.0,3.94
317,84.0,3.87
358,84.0,3.59
377,84.0,3.49
386,84.0,3.44
417,84.0,3.25
481,84.0,2.96
513,84.0,2.84
541,84.0,2.77
545,84.0,2.76
559,84.0,2.69
561,84.0,2.69
571,84.0,2.65
575,84.0,2.65
590,84.0,2.59
641,84.0,2.42
679,84.0,2.34
685,84.0,2.31
710,84.0,2.25
729,84.0,2.22
785,84.0,2.11
787,84.0,2.1
793,84.0,2.09
904,84.0,1.92
940,84.0,1.85
993,84.0,1.76
999,84.0,1.76
1002,84.0,1.76
1027,84.0,1.71
1059,84.0,1.67
1093,84.0,1.62
1121,84.0,1.57
1132,84.0,1.57
1134,84.0,1.56
1171,84.0,1.51
1176,84.0,1.5
1202,84.0,1.46
1230,84.0,1.43
1299,84.0,1.35
1301,84.0,1.35
1305,84.0,1.34
1308,84.0,1.34
1310,84.0,1.34
1313,84.0,1.34
1320,84.0,1.34
1328,84.0,1.32
1359,84.0,1.29
1379,84.0,1.27
1442,84.0,1.22
1474,84.0,1.19
1494,84.0,1.17
1498,84.0,1.17
1532,84.0,1.14
1543,84.0,1.13
1567,84.0,1.11
1600,84.0,1.09
1636,84.0,1.06
1650,84.0,1.06
1685,84.0,1.03
1708,84.0,1.02
1782,84.0,0.97
1823,84.0,0.94
1927,84.0,0.89
1947,84.0,0.88
1949,84.0,0.88
2016,84.0,0.84
2022,84.0,0.84
2026,84.0,0.84
2051,84.0,0.83
2052,84.0,0.83
2105,84.0,0.8
2128,84.0,0.79
2169,84.0,0.77
2233,84.0,0.74
2265,84.0,0.73
2299,84.0,0.72
2343,84.0,0.7
2378,84.0,0.69
2406,84.0,0.67
2407,84.0,0.67
2477,84.0,0.65
2493,84.0,0.64
2498,84.0,0.64
2519,84.0,0.64
2611,84.0,0.61
2626,84.0,0.61
2720,84.0,0.58
2722,84.0,0.58
2847,84.0,0.55
2899,84.0,0.54
2901,84.0,0.54
2972,84.0,0.53
3112,84.0,0.5
3129,84.0,0.49
3164,84.0,0.49
3222,84.0,0.47
3361,84.0,0.45
3377,84.0,0.44
3415,84.0,0.44
3492,84.0,0.42
3518,84.0,0.42
3520,84.0,0.42
3542,84.0,0.42
3591,84.0,0.41
3611,84.0,0.41
3690,84.0,0.39
3736,84.0,0.39
3778,84.0,0.38
3786,84.0,0.38
3837,84.0,0.37
3851,84.0,0.37
3910,84.0,0.36
3940,84.0,0.35
4081,84.0,0.33
4107,84.0,0.33
4113,84.0,0.33
4441,84.0,0.29
4464,84.0,0.29
4473,84.0,0.29
4539,84.0,0.28
4554,84.0,0.28
4663,84.0,0.27
4664,84.0,0.27
4715,84.0,0.26
4800,84.0,0.25
4942,84.0,0.24
5070,84.0,0.23
5162,84.0,0.22
5299,84.0,0.21
5303,84.0,0.21
5592,84.0,0.19
5738,84.0,0.18
5776,84.0,0.18
5907,84.0,0.17
6124,84.0,0.16
6146,84.0,0.16
6303,84.0,0.15
6305,84.0,0.15
6404,84.0,0.14
6530,84.0,0.14
6716,84.0,0.13
6771,84.0,0.12
6936,84.0,0.12
6964,84.0,0.12
7290,84.0,0.1
7324,84.0,0.1
7410,84.0,0.1
7532,84.0,0.09
7655,84.0,0.09
7735,84.0,0.09
8269,84.0,0.07
8657,84.0,0.05
8805,84.0,0.05
8892,84.0,0.05
8980,84.0,0.05
9131,84.0,0.04
9142,84.0,0.04
9207,84.0,0.04
9260,84.0,0.04
9311,84.0,0.03
9352,84.0,0.03
9397,84.0,0.03
9593,84.0,0.03
9611,84.0,0.03
9752,84.0,0.02
9772,84.0,0.02
9823,84.0,0.02
9899,84.0,0.02
9920,84.0,0.02
9969,84.0,0.02
10093,84.0,0.02
10135,84.0,0.01
40,85.0,12.66
94,85.0,7.59
102,85.0,7.2
104,85.0,7.17
127,85.0,6.45
132,85.0,6.4
170,85.0,5.39
177,85.0,5.29
182,85.0,5.24
188,85.0,5.19
239,85.0,4.53
272,85.0,4.21
297,85.0,4.05
298,85.0,4.04
335,85.0,3.71
357,85.0,3.59
411,85.0,3.28
422,85.0,3.23
480,85.0,2.96
483,85.0,2.96
491,85.0,2.93
500,85.0,2.89
514,85.0,2.83
569,85.0,2.66
570,85.0,2.66
626,85.0,2.47
667,85.0,2.37
670,85.0,2.37
778,85.0,2.12
799,85.0,2.08
871,85.0,1.96
914,85.0,1.88
962,85.0,1.82
981,85.0,1.78
1111,85.0,1.59
1117,85.0,1.58
1172,85.0,1.51
1185,85.0,1.49
1194,85.0,1.48
1207,85.0,1.46
1212,85.0,1.45
1218,85.0,1.45
1245,85.0,1.41
1266,85.0,1.38
1353,85.0,1.29
1365,85.0,1.28
1380,85.0,1.27
1390,85.0,1.27
1394,85.0,1.26
1415,85.0,1.24
1446,85.0,1.21
1448,85.0,1.21
1457,85.0,1.21
1501,85.0,1.16
1506,85.0,1.16
1545,85.0,1.13
1573,85.0,1.1
1607,85.0,1.08
1620,85.0,1.07
1737,85.0,0.99
1773,85.0,0.97
1788,85.0,0.96
1796,85.0,0.95
1839,85.0,0.93
1843,85.0,0.93
1867,85.0,0.92
1917,85.0,0.9
1928,85.0,0.89
1934,85.0,0.89
1975,85.0,0.87
2013,85.0,0.85
2117,85.0,0.79
2141,85.0,0.78
2150,85.0,0.78
2184,85.0,0.76
2237,85.0,0.74
2250,85.0,0.73
2319,85.0,0.71
2356,85.0,0.7
2391,85.0,0.68
2394,85.0,0.68
2399,85.0,0.68
2476,85.0,0.65
2508,85.0,0.64
2620,85.0,0.61
2725,85.0,0.58
2742,85.0,0.57
2744,85.0,0.57
2904,85.0,0.54
2931,85.0,0.53
3044,85.0,0.51
3143,85.0,0.49
3171,85.0,0.48
3237,85.0,0.47
3254,85.0,0.47
3257,85.0,0.47
3275,85.0,0.46
3355,85.0,0.45
3388,85.0,0.44
3639,85.0,0.4
3679,85.0,0.4
3846,85.0,0.37
3856,85.0,0.37
3864,85.0,0.37
3890,85.0,0.36
3944,85.0,0.35
3959,85.0,0.35
3983,85.0,0.35
3999,85.0,0.34
4041,85.0,0.34
4172,85.0,0.32
4194,85.0,0.32
4249,85.0,0.31
4279,85.0,0.31
4300,85.0,0.31
4384,85.0,0.29
4493,85.0,0.28
4517,85.0,0.28
4846,85.0,0.25
5005,85.0,0.24
5046,85.0,0.23
5055,85.0,0.23
5301,85.0,0.21
5346,85.0,0.21
5511,85.0,0.2
5583,85.0,0.19
5605,85.0,0.19
5845,85.0,0.18
6210,85.0,0.15
6273,85.0,0.15
6449,85.0,0.14
6593,85.0,0.13
6739,85.0,0.13
7158,85.0,0.11
7220,85.0,0.11
7344,85.0,0.1
7357,85.0,0.1
7591,85.0,0.09
7603,85.0,0.09
7630,85.0,0.09
7691,85.0,0.09
7723,85.0,0.09
7780,85.0,0.08
7877,85.0,0.08
7878,85.0,0.08
8362,85.0,0.06
8887,85.0,0.05
9495,85.0,0.03
9652,85.0,0.03
9821,85.0,0.02
9871,85.0,0.02
43,86.0,12.13
85,86.0,8.01
126,86.0,6.47
204,86.0,5.03
231,86.0,4.62
234,86.0,4.6
235,86.0,4.59
250,86.0,4.39
256,86.0,4.34
312,86.0,3.89
351,86.0,3.62
410,86.0,3.3
415,86.0,3.26
484,86.0,2.95
554,86.0,2.7
605,86.0,2.56
680,86.0,2.34
686,86.0,2.31
791,86.0,2.1
837,86.0,2.04
841,86.0,2.03
895,86.0,1.93
907,86.0,1.91
931,86.0,1.86
1062,86.0,1.67
1092,86.0,1.62
1106,86.0,1.6
1141,86.0,1.55
1201,86.0,1.47
1261,86.0,1.4
1262,86.0,1.4
1271,86.0,1.38
1272,86.0,1.38
1281,86.0,1.37
1385,86.0,1.27
1398,86.0,1.25
1406,86.0,1.25
1439,86.0,1.22
1449,86.0,1.21
1451,86.0,1.21
1516,86.0,1.15
1558,86.0,1.12
1577,86.0,1.1
1586,86.0,1.09
1624,86.0,1.07
1675,86.0,1.04
1683,86.0,1.03
1689,86.0,1.03
1691,86.0,1.03
1702,86.0,1.02
1724,86.0,1.01
1729,86.0,1.0
1761,86.0,0.98
1783,86.0,0.97
1825,86.0,0.94
1861,86.0,0.92
1887,86.0,0.91
1914,86.0,0.9
1945,86.0,0.88
1959,86.0,0.88
2009,86.0,0.85
2030,86.0,0.84
2036,86.0,0.84
2060,86.0,0.82
2074,86.0,0.81
2078,86.0,0.81
2082,86.0,0.81
2106,86.0,0.8
2144,86.0,0.78
2206,86.0,0.75
2241,86.0,0.74
2261,86.0,0.73
2267,86.0,0.73
2291,86.0,0.72
2308,86.0,0.71
2336,86.0,0.7
2348,86.0,0.7
2417,86.0,0.67
2576,86.0,0.62
2606,86.0,0.61
2631,86.0,0.6
2675,86.0,0.59
2721,86.0,0.58
2756,86.0,0.57
2797,86.0,0.56
2869,86.0,0.55
2995,86.0,0.52
3075,86.0,0.5
3302,86.0,0.46
3311,86.0,0.45
3340,86.0,0.45
3401,86.0,0.44
3659,86.0,0.4
3752,86.0,0.38
3835,86.0,0.37
3908,86.0,0.36
3992,86.0,0.35
3996,86.0,0.35
4104,86.0,0.33
4142,86.0,0.32
4482,86.0,0.29
4827,86.0,0.25
5113,86.0,0.23
5201,86.0,0.22
5463,86.0,0.2
5681,86.0,0.19
5733,86.0,0.18
6116,86.0,0.16
6207,86.0,0.15
6345,86.0,0.15
6632,86.0,0.13
6675,86.0,0.13
6779,86.0,0.12
6829,86.0,0.12
6858,86.0,0.12
6870,86.0,0.12
7481,86.0,0.1
7544,86.0,0.09
7576,86.0,0.09
7883,86.0,0.08
8049,86.0,0.08
8287,86.0,0.07
8476,86.0,0.06
8636,86.0,0.06
8881,86.0,0.05
8976,86.0,0.05
9052,86.0,0.04
9198,86.0,0.04
9408,86.0,0.03
9602,86.0,0.03
9686,86.0,0.02
9698,86.0,0.02
9753,86.0,0.02
10075,86.0,0.02
10149,86.0,0.01
10197,86.0,0.01
10237,86.0,0.01
8,87.0,28.32
32,87.0,14.61
66,87.0,9.71
105,87.0,7.16
128,87.0,6.44
139,87.0,6.27
152,87.0,5.78
258,87.0,4.33
305,87.0,3.95
314,87.0,3.88
408,87.0,3.31
435,87.0,3.15
438,87.0,3.13
463,87.0,3.03
469,87.0,3.01
487,87.0,2.94
508,87.0,2.86
534,87.0,2.78
592,87.0,2.58
607,87.0,2.54
612,87.0,2.52
630,87.0,2.46
709,87.0,2.25
712,87.0,2.25
716,87.0,2.24
776,87.0,2.13
856,87.0,1.99
880,87.0,1.94
885,87.0,1.94
943,87.0,1.85
947,87.0,1.84
975,87.0,1.8
987,87.0,1.77
1034,87.0,1.7
1056,87.0,1.67
1058,87.0,1.67
1153,87.0,1.54
1164,87.0,1.52
1206,87.0,1.46
1250,87.0,1.41
1252,87.0,1.41
1253,87.0,1.4
1295,87.0,1.35
1411,87.0,1.25
1414,87.0,1.24
1456,87.0,1.21
1479,87.0,1.18
1538,87.0,1.13
1570,87.0,1.11
1580,87.0,1.1
1643,87.0,1.06
1651,87.0,1.06
1733,87.0,1.0
1742,87.0,0.99
1765,87.0,0.97
1784,87.0,0.96
1803,87.0,0.95
1831,87.0,0.94
1869,87.0,0.92
1973,87.0,0.87
2100,87.0,0.8
2127,87.0,0.79
2154,87.0,0.78
2192,87.0,0.76
2243,87.0,0.74
2304,87.0,0.72
2305,87.0,0.72
2561,87.0,0.62
2612,87.0,0.61
2651,87.0,0.6
2757,87.0,0.57
2758,87.0,0.57
2782,87.0,0.57
2907,87.0,0.54
2936,87.0,0.53
2991,87.0,0.52
3175,87.0,0.48
3216,87.0,0.47
3464,87.0,0.43
3614,87.0,0.41
3650,87.0,0.4
3703,87.0,0.39
3886,87.0,0.36
3977,87.0,0.35
4071,87.0,0.33
4158,87.0,0.32
4214,87.0,0.32
4235,87.0,0.32
4407,87.0,0.29
4417,87.0,0.29
4625,87.0,0.27
4699,87.0,0.27
4709,87.0,0.26
4792,87.0,0.26
4874,87.0,0.25
5001,87.0,0.24
5111,87.0,0.23
5124,87.0,0.23
5412,87.0,0.2
5448,87.0,0.2
5850,87.0,0.18
5900,87.0,0.17
6484,87.0,0.14
6896,87.0,0.12
7316,87.0,0.1
7477,87.0,0.1
7521,87.0,0.09
8215,87.0,0.07
8833,87.0,0.05
8935,87.0,0.05
8949,87.0,0.05
9137,87.0,0.04
9143,87.0,0.04
9516,87.0,0.03
9922,87.0,0.02
10031,87.0,0.02
10068,87.0,0.02
10284,87.0,0.01
29,88.0,14.73
37,88.0,13.32
41,88.0,12.63
73,88.0,9.16
81,88.0,8.16
91,88.0,7.69
110,88.0,7.09
114,88.0,6.83
192,88.0,5.14
212,88.0,4.92
213,88.0,4.91
221,88.0,4.79
270,88.0,4.22
289,88.0,4.08
315,88.0,3.87
337,88.0,3.71
369,88.0,3.52
381,88.0,3.47
393,88.0,3.4
424,88.0,3.21
440,88.0,3.12
473,88.0,3.0
485,88.0,2.95
706,88.0,2.26
742,88.0,2.2
744,88.0,2.2
822,88.0,2.06
853,88.0,2.0
872,88.0,1.95
899,88.0,1.92
921,88.0,1.88
969,88.0,1.81
1025,88.0,1.71
1081,88.0,1.64
1091,88.0,1.62
1148,88.0,1.54
1150,88.0,1.54
1163,88.0,1.52
1222,88.0,1.44
1259,88.0,1.4
1263,88.0,1.39
1294,88.0,1.35
1311,88.0,1.34
1407,88.0,1.25
1482,88.0,1.18
1508,88.0,1.16
1509,88.0,1.16
1527,88.0,1.14
1563,88.0,1.12
1601,88.0,1.08
1625,88.0,1.07
1682,88.0,1.03
1740,88.0,0.99
1769,88.0,0.97
1785,88.0,0.96
1794,88.0,0.96
1902,88.0,0.9
1961,88.0,0.87
1976,88.0,0.87
2001,88.0,0.85
2148,88.0,0.78
2263,88.0,0.73
2441,88.0,0.66
2462,88.0,0.66
2509,88.0,0.64
2514,88.0,0.64
2533,88.0,0.63
2552,88.0,0.63
2585,88.0,0.62
2639,88.0,0.6
2678,88.0,0.59
2684,88.0,0.59
2761,88.0,0.57
2843,88.0,0.56
2893,88.0,0.54
2922,88.0,0.54
2958,88.0,0.53
3072,88.0,0.5
3096,88.0,0.5
3384,88.0,0.44
3407,88.0,0.44
3430,88.0,0.43
