"idgames","user_score","global_sales"
3245,8.0,0.47
3309,8.0,0.45
3364,8.0,0.45
3389,8.0,0.44
3394,8.0,0.44
3396,8.0,0.44
3445,8.0,0.43
3469,8.0,0.43
3503,8.0,0.42
3513,8.0,0.42
3537,8.0,0.42
3599,8.0,0.41
3614,8.0,0.41
3716,8.0,0.39
3730,8.0,0.39
3874,8.0,0.37
3879,8.0,0.37
3940,8.0,0.35
3963,8.0,0.35
3986,8.0,0.35
4027,8.0,0.34
4047,8.0,0.34
4097,8.0,0.33
4205,8.0,0.32
4222,8.0,0.32
4252,8.0,0.31
4292,8.0,0.31
4366,8.0,0.3
4367,8.0,0.3
4393,8.0,0.29
4432,8.0,0.29
4445,8.0,0.29
4497,8.0,0.28
4522,8.0,0.28
4606,8.0,0.27
4647,8.0,0.27
4764,8.0,0.26
4840,8.0,0.25
4901,8.0,0.25
4920,8.0,0.24
4956,8.0,0.24
4957,8.0,0.24
4962,8.0,0.24
4975,8.0,0.24
5013,8.0,0.24
5058,8.0,0.23
5070,8.0,0.23
5121,8.0,0.23
5167,8.0,0.22
5179,8.0,0.22
5196,8.0,0.22
5229,8.0,0.22
5263,8.0,0.21
5268,8.0,0.21
5273,8.0,0.21
5334,8.0,0.21
5362,8.0,0.21
5489,8.0,0.2
5507,8.0,0.2
5516,8.0,0.2
5525,8.0,0.2
5630,8.0,0.19
5646,8.0,0.19
5661,8.0,0.19
5802,8.0,0.18
5810,8.0,0.18
5813,8.0,0.18
5858,8.0,0.17
5959,8.0,0.17
5987,8.0,0.17
6010,8.0,0.17
6152,8.0,0.16
6172,8.0,0.15
6194,8.0,0.15
6261,8.0,0.15
6267,8.0,0.15
6274,8.0,0.15
6292,8.0,0.15
6323,8.0,0.15
6366,8.0,0.14
6385,8.0,0.14
6425,8.0,0.14
6438,8.0,0.14
6454,8.0,0.14
6464,8.0,0.14
6493,8.0,0.14
6495,8.0,0.14
6532,8.0,0.14
6566,8.0,0.13
6658,8.0,0.13
6662,8.0,0.13
6701,8.0,0.13
6779,8.0,0.12
6783,8.0,0.12
6840,8.0,0.12
6862,8.0,0.12
6915,8.0,0.12
6957,8.0,0.12
7058,8.0,0.11
7116,8.0,0.11
7127,8.0,0.11
7148,8.0,0.11
7208,8.0,0.11
7326,8.0,0.1
7379,8.0,0.1
7385,8.0,0.1
7423,8.0,0.1
7426,8.0,0.1
7518,8.0,0.09
7566,8.0,0.09
7696,8.0,0.09
7712,8.0,0.09
7722,8.0,0.09
7724,8.0,0.09
7870,8.0,0.08
7872,8.0,0.08
7877,8.0,0.08
7965,8.0,0.08
8005,8.0,0.08
8009,8.0,0.08
8040,8.0,0.08
8073,8.0,0.07
8079,8.0,0.07
8172,8.0,0.07
8194,8.0,0.07
8235,8.0,0.07
8238,8.0,0.07
8262,8.0,0.07
8323,8.0,0.07
8326,8.0,0.07
8333,8.0,0.06
8381,8.0,0.06
8408,8.0,0.06
8434,8.0,0.06
8442,8.0,0.06
8445,8.0,0.06
8470,8.0,0.06
8493,8.0,0.06
8525,8.0,0.06
8534,8.0,0.06
8632,8.0,0.06
8687,8.0,0.05
8705,8.0,0.05
8749,8.0,0.05
8758,8.0,0.05
8873,8.0,0.05
8888,8.0,0.05
8960,8.0,0.05
9118,8.0,0.04
9195,8.0,0.04
9269,8.0,0.04
9272,8.0,0.04
9274,8.0,0.04
9311,8.0,0.03
9314,8.0,0.03
9326,8.0,0.03
9344,8.0,0.03
9376,8.0,0.03
9411,8.0,0.03
9417,8.0,0.03
9497,8.0,0.03
9682,8.0,0.02
9683,8.0,0.02
9747,8.0,0.02
9785,8.0,0.02
9797,8.0,0.02
9969,8.0,0.02
9991,8.0,0.02
10033,8.0,0.02
10071,8.0,0.02
10084,8.0,0.02
10172,8.0,0.01
10219,8.0,0.01
10230,8.0,0.01
10240,8.0,0.01
10300,8.0,0.01
10307,8.0,0.01
10337,8.0,0.01
23,8.1,16.27
139,8.1,6.27
185,8.1,5.22
212,8.1,4.92
231,8.1,4.62
256,8.1,4.34
292,8.1,4.05
313,8.1,3.88
337,8.1,3.71
430,8.1,3.18
465,8.1,3.03
470,8.1,3.01
481,8.1,2.96
590,8.1,2.59
653,8.1,2.4
716,8.1,2.24
737,8.1,2.2
795,8.1,2.09
842,8.1,2.03
844,8.1,2.02
879,8.1,1.94
939,8.1,1.86
993,8.1,1.76
1017,8.1,1.73
1085,8.1,1.63
1123,8.1,1.57
1134,8.1,1.56
1145,8.1,1.55
1151,8.1,1.54
1167,8.1,1.51
1180,8.1,1.49
1253,8.1,1.4
1274,8.1,1.38
1291,8.1,1.35
1320,8.1,1.34
1322,8.1,1.33
1375,8.1,1.27
1392,8.1,1.26
1419,8.1,1.24
1425,8.1,1.23
1448,8.1,1.21
1495,8.1,1.17
1512,8.1,1.15
1546,8.1,1.13
1559,8.1,1.12
1580,8.1,1.1
1585,8.1,1.09
1611,8.1,1.08
1613,8.1,1.08
1644,8.1,1.06
1685,8.1,1.03
1702,8.1,1.02
1746,8.1,0.99
1788,8.1,0.96
1880,8.1,0.91
1890,8.1,0.91
1906,8.1,0.9
1936,8.1,0.89
1943,8.1,0.88
1946,8.1,0.88
1959,8.1,0.88
1969,8.1,0.87
1975,8.1,0.87
1977,8.1,0.87
1998,8.1,0.85
2030,8.1,0.84
2099,8.1,0.8
2105,8.1,0.8
2141,8.1,0.78
2143,8.1,0.78
2237,8.1,0.74
2288,8.1,0.72
2294,8.1,0.72
2306,8.1,0.71
2340,8.1,0.7
2355,8.1,0.7
2370,8.1,0.69
2392,8.1,0.68
2426,8.1,0.66
2609,8.1,0.61
2611,8.1,0.61
2653,8.1,0.6
2669,8.1,0.59
2739,8.1,0.58
2769,8.1,0.57
2788,8.1,0.57
2814,8.1,0.56
2821,8.1,0.56
2857,8.1,0.55
2896,8.1,0.54
2922,8.1,0.54
2929,8.1,0.53
2932,8.1,0.53
2937,8.1,0.53
3001,8.1,0.52
3012,8.1,0.52
3021,8.1,0.52
3049,8.1,0.51
3062,8.1,0.51
3103,8.1,0.5
3118,8.1,0.5
3177,8.1,0.48
3181,8.1,0.48
3190,8.1,0.48
3237,8.1,0.47
3243,8.1,0.47
3381,8.1,0.44
3413,8.1,0.44
3439,8.1,0.43
3446,8.1,0.43
3510,8.1,0.42
3539,8.1,0.42
3595,8.1,0.41
3617,8.1,0.4
3655,8.1,0.4
3726,8.1,0.39
3786,8.1,0.38
3797,8.1,0.38
3849,8.1,0.37
3864,8.1,0.37
3898,8.1,0.36
4024,8.1,0.34
4048,8.1,0.34
4066,8.1,0.33
4125,8.1,0.33
4126,8.1,0.33
4137,8.1,0.33
4255,8.1,0.31
4261,8.1,0.31
4285,8.1,0.31
4422,8.1,0.29
4440,8.1,0.29
4459,8.1,0.29
4468,8.1,0.29
4472,8.1,0.29
4484,8.1,0.29
4597,8.1,0.27
4604,8.1,0.27
4659,8.1,0.27
4660,8.1,0.27
4717,8.1,0.26
4788,8.1,0.26
4789,8.1,0.26
4802,8.1,0.25
4940,8.1,0.24
4982,8.1,0.24
4986,8.1,0.24
5035,8.1,0.24
5043,8.1,0.23
5123,8.1,0.23
5127,8.1,0.23
5314,8.1,0.21
5315,8.1,0.21
5355,8.1,0.21
5493,8.1,0.2
5518,8.1,0.2
5601,8.1,0.19
5619,8.1,0.19
5675,8.1,0.19
5781,8.1,0.18
5795,8.1,0.18
5797,8.1,0.18
5817,8.1,0.18
5957,8.1,0.17
5964,8.1,0.17
6076,8.1,0.16
6081,8.1,0.16
6096,8.1,0.16
6148,8.1,0.16
6240,8.1,0.15
6294,8.1,0.15
6295,8.1,0.15
6305,8.1,0.15
6331,8.1,0.15
6403,8.1,0.14
6489,8.1,0.14
6517,8.1,0.14
6530,8.1,0.14
6550,8.1,0.14
6559,8.1,0.13
6657,8.1,0.13
6760,8.1,0.13
6793,8.1,0.12
6798,8.1,0.12
6837,8.1,0.12
6918,8.1,0.12
6994,8.1,0.11
7006,8.1,0.11
7016,8.1,0.11
7042,8.1,0.11
7160,8.1,0.11
7324,8.1,0.1
7347,8.1,0.1
7364,8.1,0.1
7597,8.1,0.09
7707,8.1,0.09
7750,8.1,0.09
7763,8.1,0.08
7811,8.1,0.08
7833,8.1,0.08
8008,8.1,0.08
8061,8.1,0.07
8101,8.1,0.07
8162,8.1,0.07
8230,8.1,0.07
8286,8.1,0.07
8458,8.1,0.06
8485,8.1,0.06
8556,8.1,0.06
8573,8.1,0.06
8640,8.1,0.06
8641,8.1,0.06
8701,8.1,0.05
8811,8.1,0.05
8844,8.1,0.05
8864,8.1,0.05
8886,8.1,0.05
8922,8.1,0.05
8923,8.1,0.05
8949,8.1,0.05
8994,8.1,0.04
9014,8.1,0.04
9044,8.1,0.04
9092,8.1,0.04
9196,8.1,0.04
9236,8.1,0.04
9253,8.1,0.04
9294,8.1,0.04
9302,8.1,0.03
9401,8.1,0.03
9429,8.1,0.03
9478,8.1,0.03
9487,8.1,0.03
9758,8.1,0.02
9786,8.1,0.02
9822,8.1,0.02
9876,8.1,0.02
9953,8.1,0.02
9999,8.1,0.02
10144,8.1,0.01
10151,8.1,0.01
10192,8.1,0.01
10200,8.1,0.01
10342,8.1,0.01
16,8.2,21.04
40,8.2,12.66
78,8.2,8.49
208,8.2,4.98
218,8.2,4.84
228,8.2,4.67
236,8.2,4.57
241,8.2,4.49
291,8.2,4.06
386,8.2,3.44
390,8.2,3.41
395,8.2,3.39
459,8.2,3.05
518,8.2,2.82
534,8.2,2.78
554,8.2,2.7
567,8.2,2.67
581,8.2,2.62
627,8.2,2.47
633,8.2,2.45
634,8.2,2.45
648,8.2,2.41
702,8.2,2.28
709,8.2,2.25
727,8.2,2.23
744,8.2,2.2
778,8.2,2.12
804,8.2,2.08
834,8.2,2.04
837,8.2,2.04
965,8.2,1.81
1001,8.2,1.76
1049,8.2,1.68
1064,8.2,1.66
1115,8.2,1.58
1118,8.2,1.58
1121,8.2,1.57
1148,8.2,1.54
1149,8.2,1.54
1169,8.2,1.51
1204,8.2,1.46
1222,8.2,1.44
1259,8.2,1.4
1262,8.2,1.4
1280,8.2,1.37
1319,8.2,1.34
1351,8.2,1.29
1436,8.2,1.22
1459,8.2,1.2
1479,8.2,1.18
1511,8.2,1.15
1537,8.2,1.14
1556,8.2,1.12
1578,8.2,1.1
1714,8.2,1.02
1742,8.2,0.99
1745,8.2,0.99
1755,8.2,0.98
1785,8.2,0.96
1821,8.2,0.94
1857,8.2,0.93
1876,8.2,0.91
1933,8.2,0.89
1957,8.2,0.88
1983,8.2,0.87
2006,8.2,0.85
2009,8.2,0.85
2049,8.2,0.83
2059,8.2,0.82
2061,8.2,0.82
2084,8.2,0.81
2093,8.2,0.8
2100,8.2,0.8
2131,8.2,0.79
2149,8.2,0.78
2154,8.2,0.78
2175,8.2,0.77
2185,8.2,0.76
2239,8.2,0.74
2242,8.2,0.74
2291,8.2,0.72
2303,8.2,0.72
2310,8.2,0.71
2343,8.2,0.7
2513,8.2,0.64
2567,8.2,0.62
2584,8.2,0.62
2633,8.2,0.6
2684,8.2,0.59
2709,8.2,0.58
2750,8.2,0.57
2778,8.2,0.57
2786,8.2,0.57
2799,8.2,0.56
2813,8.2,0.56
2831,8.2,0.56
2950,8.2,0.53
2984,8.2,0.52
2997,8.2,0.52
3013,8.2,0.52
3024,8.2,0.51
3035,8.2,0.51
3044,8.2,0.51
3067,8.2,0.51
3099,8.2,0.5
3108,8.2,0.5
3114,8.2,0.5
3182,8.2,0.48
3183,8.2,0.48
3248,8.2,0.47
3254,8.2,0.47
3303,8.2,0.46
3335,8.2,0.45
3339,8.2,0.45
3357,8.2,0.45
3358,8.2,0.45
3393,8.2,0.44
3427,8.2,0.43
3455,8.2,0.43
3472,8.2,0.43
3488,8.2,0.42
3518,8.2,0.42
3527,8.2,0.42
3530,8.2,0.42
3538,8.2,0.42
3557,8.2,0.41
3591,8.2,0.41
3621,8.2,0.4
3710,8.2,0.39
3735,8.2,0.39
3755,8.2,0.38
3789,8.2,0.38
3846,8.2,0.37
3852,8.2,0.37
3925,8.2,0.36
3935,8.2,0.35
3962,8.2,0.35
4061,8.2,0.33
4071,8.2,0.33
4084,8.2,0.33
4104,8.2,0.33
4132,8.2,0.33
4145,8.2,0.32
4211,8.2,0.32
4238,8.2,0.32
4331,8.2,0.3
4336,8.2,0.3
4338,8.2,0.3
4351,8.2,0.3
4355,8.2,0.3
4396,8.2,0.29
4428,8.2,0.29
4431,8.2,0.29
4441,8.2,0.29
4490,8.2,0.28
4493,8.2,0.28
4517,8.2,0.28
4548,8.2,0.28
4699,8.2,0.27
4704,8.2,0.26
4721,8.2,0.26
4731,8.2,0.26
4792,8.2,0.26
4846,8.2,0.25
4918,8.2,0.25
5000,8.2,0.24
5034,8.2,0.24
5039,8.2,0.23
5104,8.2,0.23
5124,8.2,0.23
5139,8.2,0.23
5231,8.2,0.22
5238,8.2,0.22
5275,8.2,0.21
5321,8.2,0.21
5346,8.2,0.21
5352,8.2,0.21
5404,8.2,0.2
5448,8.2,0.2
5491,8.2,0.2
5524,8.2,0.2
5672,8.2,0.19
5679,8.2,0.19
5709,8.2,0.18
5881,8.2,0.17
5893,8.2,0.17
6011,8.2,0.17
6019,8.2,0.17
6020,8.2,0.17
6037,8.2,0.16
6059,8.2,0.16
6210,8.2,0.15
6244,8.2,0.15
6291,8.2,0.15
6326,8.2,0.15
6355,8.2,0.14
6394,8.2,0.14
6451,8.2,0.14
6456,8.2,0.14
6475,8.2,0.14
6614,8.2,0.13
6625,8.2,0.13
6633,8.2,0.13
6664,8.2,0.13
6699,8.2,0.13
6745,8.2,0.13
6746,8.2,0.13
6784,8.2,0.12
6786,8.2,0.12
6848,8.2,0.12
6853,8.2,0.12
6923,8.2,0.12
6936,8.2,0.12
6989,8.2,0.11
7037,8.2,0.11
7040,8.2,0.11
7087,8.2,0.11
7164,8.2,0.11
7233,8.2,0.11
7265,8.2,0.1
7290,8.2,0.1
7348,8.2,0.1
7419,8.2,0.1
7470,8.2,0.1
7621,8.2,0.09
7625,8.2,0.09
7636,8.2,0.09
7682,8.2,0.09
7697,8.2,0.09
7720,8.2,0.09
7738,8.2,0.09
7903,8.2,0.08
7944,8.2,0.08
7981,8.2,0.08
8003,8.2,0.08
8024,8.2,0.08
8081,8.2,0.07
8096,8.2,0.07
8236,8.2,0.07
8248,8.2,0.07
8302,8.2,0.07
8472,8.2,0.06
8477,8.2,0.06
8586,8.2,0.06
8634,8.2,0.06
8636,8.2,0.06
8727,8.2,0.05
8736,8.2,0.05
8778,8.2,0.05
8819,8.2,0.05
8845,8.2,0.05
8905,8.2,0.05
9027,8.2,0.04
9031,8.2,0.04
9047,8.2,0.04
9048,8.2,0.04
9056,8.2,0.04
9083,8.2,0.04
9100,8.2,0.04
9245,8.2,0.04
9263,8.2,0.04
9391,8.2,0.03
9444,8.2,0.03
9495,8.2,0.03
9513,8.2,0.03
9516,8.2,0.03
9543,8.2,0.03
9590,8.2,0.03
9591,8.2,0.03
9666,8.2,0.02
9690,8.2,0.02
9755,8.2,0.02
9843,8.2,0.02
9871,8.2,0.02
9967,8.2,0.02
10075,8.2,0.02
10149,8.2,0.01
10197,8.2,0.01
10209,8.2,0.01
10281,8.2,0.01
10322,8.2,0.01
10325,8.2,0.01
2,8.3,35.52
42,8.3,12.61
118,8.3,6.74
142,8.3,6.09
166,8.3,5.47
254,8.3,4.36
293,8.3,4.05
376,8.3,3.49
387,8.3,3.44
491,8.3,2.93
601,8.3,2.56
693,8.3,2.29
739,8.3,2.2
791,8.3,2.1
803,8.3,2.08
872,8.3,1.95
889,8.3,1.94
949,8.3,1.83
971,8.3,1.8
1013,8.3,1.74
1056,8.3,1.67
1066,8.3,1.66
1070,8.3,1.66
1078,8.3,1.65
1176,8.3,1.5
1215,8.3,1.45
1273,8.3,1.38
1277,8.3,1.37
1315,8.3,1.34
1327,8.3,1.32
1347,8.3,1.3
1368,8.3,1.28
1404,8.3,1.25
1414,8.3,1.24
1430,8.3,1.23
1440,8.3,1.22
1453,8.3,1.21
1513,8.3,1.15
1519,8.3,1.15
1551,8.3,1.12
1554,8.3,1.12
1561,8.3,1.12
1592,8.3,1.09
1594,8.3,1.09
1596,8.3,1.09
1637,8.3,1.06
1639,8.3,1.06
1659,8.3,1.05
1660,8.3,1.05
1724,8.3,1.01
1747,8.3,0.99
1765,8.3,0.97
1882,8.3,0.91
1894,8.3,0.9
1902,8.3,0.9
1930,8.3,0.89
1949,8.3,0.88
1950,8.3,0.88
1981,8.3,0.87
1982,8.3,0.87
1991,8.3,0.86
2056,8.3,0.82
2096,8.3,0.8
2107,8.3,0.8
2130,8.3,0.79
2247,8.3,0.74
2301,8.3,0.72
2304,8.3,0.72
2307,8.3,0.71
2309,8.3,0.71
2339,8.3,0.7
2376,8.3,0.69
2434,8.3,0.66
2466,8.3,0.65
2491,8.3,0.64
2545,8.3,0.63
2550,8.3,0.63
2560,8.3,0.62
2574,8.3,0.62
2635,8.3,0.6
2641,8.3,0.6
2664,8.3,0.6
2688,8.3,0.59
2719,8.3,0.58
2727,8.3,0.58
2741,8.3,0.57
2782,8.3,0.57
2842,8.3,0.56
2864,8.3,0.55
2881,8.3,0.54
2901,8.3,0.54
2934,8.3,0.53
2938,8.3,0.53
2939,8.3,0.53
2958,8.3,0.53
2962,8.3,0.53
3095,8.3,0.5
3145,8.3,0.49
3276,8.3,0.46
3290,8.3,0.46
3323,8.3,0.45
3395,8.3,0.44
3636,8.3,0.4
3658,8.3,0.4
3673,8.3,0.4
3679,8.3,0.4
3682,8.3,0.39
3747,8.3,0.39
3752,8.3,0.38
3761,8.3,0.38
3840,8.3,0.37
3854,8.3,0.37
3875,8.3,0.37
3882,8.3,0.36
3947,8.3,0.35
4020,8.3,0.34
4065,8.3,0.33
4077,8.3,0.33
4079,8.3,0.33
4128,8.3,0.33
4131,8.3,0.33
4158,8.3,0.32
4161,8.3,0.32
4207,8.3,0.32
4286,8.3,0.31
4319,8.3,0.3
4325,8.3,0.3
4378,8.3,0.3
4420,8.3,0.29
4477,8.3,0.29
4486,8.3,0.28
4535,8.3,0.28
4554,8.3,0.28
4589,8.3,0.27
4645,8.3,0.27
4682,8.3,0.27
4685,8.3,0.27
4712,8.3,0.26
4733,8.3,0.26
4808,8.3,0.25
4859,8.3,0.25
4959,8.3,0.24
5001,8.3,0.24
5100,8.3,0.23
5201,8.3,0.22
5225,8.3,0.22
5233,8.3,0.22
5246,8.3,0.22
5320,8.3,0.21
5360,8.3,0.21
5363,8.3,0.21
5492,8.3,0.2
5512,8.3,0.2
5571,8.3,0.19
5693,8.3,0.19
5726,8.3,0.18
5766,8.3,0.18
5773,8.3,0.18
5798,8.3,0.18
5833,8.3,0.18
5859,8.3,0.17
5897,8.3,0.17
5965,8.3,0.17
5971,8.3,0.17
6026,8.3,0.16
6124,8.3,0.16
6134,8.3,0.16
6170,8.3,0.15
6201,8.3,0.15
6262,8.3,0.15
6316,8.3,0.15
6341,8.3,0.15
6442,8.3,0.14
6619,8.3,0.13
6665,8.3,0.13
6723,8.3,0.13
6740,8.3,0.13
6809,8.3,0.12
6895,8.3,0.12
6993,8.3,0.11
7035,8.3,0.11
7079,8.3,0.11
7124,8.3,0.11
7192,8.3,0.11
7281,8.3,0.1
7284,8.3,0.1
7310,8.3,0.1
7389,8.3,0.1
7436,8.3,0.1
7472,8.3,0.1
7501,8.3,0.09
7515,8.3,0.09
7579,8.3,0.09
7662,8.3,0.09
7803,8.3,0.08
7816,8.3,0.08
7820,8.3,0.08
7912,8.3,0.08
7954,8.3,0.08
8006,8.3,0.08
8046,8.3,0.08
8145,8.3,0.07
8169,8.3,0.07
8196,8.3,0.07
8205,8.3,0.07
8214,8.3,0.07
8222,8.3,0.07
8244,8.3,0.07
8404,8.3,0.06
8555,8.3,0.06
8671,8.3,0.05
8696,8.3,0.05
8700,8.3,0.05
8719,8.3,0.05
8746,8.3,0.05
8793,8.3,0.05
8812,8.3,0.05
8892,8.3,0.05
8916,8.3,0.05
8976,8.3,0.05
9000,8.3,0.04
9006,8.3,0.04
9021,8.3,0.04
9060,8.3,0.04
9074,8.3,0.04
9133,8.3,0.04
9167,8.3,0.04
9178,8.3,0.04
9207,8.3,0.04
9251,8.3,0.04
9350,8.3,0.03
9397,8.3,0.03
9465,8.3,0.03
9466,8.3,0.03
9573,8.3,0.03
9609,8.3,0.03
9632,8.3,0.03
9712,8.3,0.02
9736,8.3,0.02
9756,8.3,0.02
9821,8.3,0.02
9910,8.3,0.02
9945,8.3,0.02
9948,8.3,0.02
9956,8.3,0.02
10079,8.3,0.02
10085,8.3,0.02
10090,8.3,0.02
10093,8.3,0.02
10118,8.3,0.02
10146,8.3,0.01
10260,8.3,0.01
10283,8.3,0.01
10289,8.3,0.01
8,8.4,28.32
28,8.4,14.98
53,8.4,10.81
70,8.4,9.31
75,8.4,8.79
120,8.4,6.68
234,8.4,4.6
235,8.4,4.59
289,8.4,4.08
344,8.4,3.65
384,8.4,3.45
394,8.4,3.39
513,8.4,2.84
636,8.4,2.43
650,8.4,2.41
679,8.4,2.34
850,8.4,2.01
871,8.4,1.96
934,8.4,1.86
958,8.4,1.82
1032,8.4,1.7
1033,8.4,1.7
1072,8.4,1.66
1098,8.4,1.62
1202,8.4,1.46
1240,8.4,1.42
1251,8.4,1.41
1252,8.4,1.41
1260,8.4,1.4
1276,8.4,1.37
1316,8.4,1.34
1363,8.4,1.28
1364,8.4,1.28
1365,8.4,1.28
1394,8.4,1.26
1405,8.4,1.25
1443,8.4,1.21
1460,8.4,1.2
1471,8.4,1.19
1492,8.4,1.17
1524,8.4,1.14
1552,8.4,1.12
1624,8.4,1.07
1635,8.4,1.06
1650,8.4,1.06
1661,8.4,1.05
1669,8.4,1.04
1681,8.4,1.03
1689,8.4,1.03
1699,8.4,1.02
1729,8.4,1.0
1733,8.4,1.0
1748,8.4,0.99
1793,8.4,0.96
1810,8.4,0.95
1822,8.4,0.94
1868,8.4,0.92
1939,8.4,0.89
1992,8.4,0.86
2012,8.4,0.85
2029,8.4,0.84
2036,8.4,0.84
2124,8.4,0.79
2151,8.4,0.78
2170,8.4,0.77
2171,8.4,0.77
2197,8.4,0.75
2200,8.4,0.75
2290,8.4,0.72
2308,8.4,0.71
2338,8.4,0.7
2396,8.4,0.68
2441,8.4,0.66
2480,8.4,0.65
2498,8.4,0.64
2543,8.4,0.63
2548,8.4,0.63
2563,8.4,0.62
2590,8.4,0.61
2725,8.4,0.58
2737,8.4,0.58
2746,8.4,0.57
2758,8.4,0.57
2809,8.4,0.56
2846,8.4,0.55
2847,8.4,0.55
2858,8.4,0.55
2867,8.4,0.55
2893,8.4,0.54
2909,8.4,0.54
2948,8.4,0.53
2953,8.4,0.53
2978,8.4,0.52
2981,8.4,0.52
3008,8.4,0.52
3031,8.4,0.51
3038,8.4,0.51
3047,8.4,0.51
3050,8.4,0.51
3064,8.4,0.51
3072,8.4,0.5
3073,8.4,0.5
3081,8.4,0.5
3112,8.4,0.5
3122,8.4,0.49
3147,8.4,0.49
3256,8.4,0.47
3274,8.4,0.46
3302,8.4,0.46
3322,8.4,0.45
3340,8.4,0.45
3433,8.4,0.43
3443,8.4,0.43
3542,8.4,0.42
3662,8.4,0.4
3722,8.4,0.39
3757,8.4,0.38
3918,8.4,0.36
3934,8.4,0.35
3944,8.4,0.35
3957,8.4,0.35
3964,8.4,0.35
4091,8.4,0.33
4118,8.4,0.33
4178,8.4,0.32
4184,8.4,0.32
4186,8.4,0.32
4189,8.4,0.32
4260,8.4,0.31
4321,8.4,0.3
4376,8.4,0.3
4400,8.4,0.29
4404,8.4,0.29
4437,8.4,0.29
4456,8.4,0.29
4502,8.4,0.28
4504,8.4,0.28
4508,8.4,0.28
4559,8.4,0.28
4636,8.4,0.27
4675,8.4,0.27
4700,8.4,0.26
4727,8.4,0.26
4756,8.4,0.26
4762,8.4,0.26
4778,8.4,0.26
4782,8.4,0.26
4787,8.4,0.26
4799,8.4,0.26
4851,8.4,0.25
5016,8.4,0.24
5037,8.4,0.23
5114,8.4,0.23
5116,8.4,0.23
5152,8.4,0.22
5173,8.4,0.22
5270,8.4,0.21
5324,8.4,0.21
5327,8.4,0.21
5331,8.4,0.21
5556,8.4,0.19
5579,8.4,0.19
5600,8.4,0.19
5622,8.4,0.19
5697,8.4,0.19
6040,8.4,0.16
6387,8.4,0.14
6404,8.4,0.14
6429,8.4,0.14
6481,8.4,0.14
6484,8.4,0.14
6498,8.4,0.14
6721,8.4,0.13
6803,8.4,0.12
6818,8.4,0.12
6827,8.4,0.12
6842,8.4,0.12
6927,8.4,0.12
6956,8.4,0.12
7027,8.4,0.11
7109,8.4,0.11
7344,8.4,0.1
7481,8.4,0.1
7532,8.4,0.09
7677,8.4,0.09
7779,8.4,0.08
7869,8.4,0.08
7874,8.4,0.08
7913,8.4,0.08
8000,8.4,0.08
8041,8.4,0.08
8042,8.4,0.08
8049,8.4,0.08
8099,8.4,0.07
8109,8.4,0.07
8121,8.4,0.07
8226,8.4,0.07
8314,8.4,0.07
8476,8.4,0.06
8530,8.4,0.06
8551,8.4,0.06
8587,8.4,0.06
8589,8.4,0.06
8605,8.4,0.06
8966,8.4,0.05
8980,8.4,0.05
9057,8.4,0.04
9115,8.4,0.04
9151,8.4,0.04
9166,8.4,0.04
9260,8.4,0.04
9271,8.4,0.04
9458,8.4,0.03
9525,8.4,0.03
9541,8.4,0.03
9542,8.4,0.03
9596,8.4,0.03
9665,8.4,0.03
9792,8.4,0.02
9928,8.4,0.02
10141,8.4,0.01
10164,8.4,0.01
10217,8.4,0.01
6,8.5,29.8
38,8.5,13.1
48,8.5,11.66
90,8.5,7.72
114,8.5,6.83
183,8.5,5.23
196,8.5,5.12
211,8.5,4.93
247,8.5,4.43
297,8.5,4.05
341,8.5,3.67
356,8.5,3.6
401,8.5,3.35
404,8.5,3.33
409,8.5,3.31
442,8.5,3.12
466,8.5,3.02
479,8.5,2.99
485,8.5,2.95
569,8.5,2.66
672,8.5,2.35
686,8.5,2.31
782,8.5,2.11
808,8.5,2.08
862,8.5,1.98
890,8.5,1.93
891,8.5,1.93
918,8.5,1.88
932,8.5,1.86
947,8.5,1.84
981,8.5,1.78
1039,8.5,1.69
1046,8.5,1.68
1051,8.5,1.67
1074,8.5,1.65
1082,8.5,1.64
1132,8.5,1.57
1135,8.5,1.56
1141,8.5,1.55
1164,8.5,1.52
1216,8.5,1.45
1247,8.5,1.41
1334,8.5,1.32
1345,8.5,1.3
1383,8.5,1.27
1390,8.5,1.27
1403,8.5,1.25
1409,8.5,1.25
1428,8.5,1.23
1438,8.5,1.22
1447,8.5,1.21
1465,8.5,1.2
1506,8.5,1.16
1520,8.5,1.15
1526,8.5,1.14
1577,8.5,1.1
1582,8.5,1.1
1631,8.5,1.06
1675,8.5,1.04
1691,8.5,1.03
1692,8.5,1.03
1722,8.5,1.01
1734,8.5,0.99
1794,8.5,0.96
1838,8.5,0.93
1867,8.5,0.92
1916,8.5,0.9
1923,8.5,0.89
1953,8.5,0.88
1988,8.5,0.86
1990,8.5,0.86
2047,8.5,0.83
2097,8.5,0.8
2106,8.5,0.8
2142,8.5,0.78
2161,8.5,0.77
2300,8.5,0.72
2333,8.5,0.7
2378,8.5,0.69
2394,8.5,0.68
2451,8.5,0.66
2470,8.5,0.65
2559,8.5,0.63
2561,8.5,0.62
2603,8.5,0.61
2644,8.5,0.6
2679,8.5,0.59
2681,8.5,0.59
2700,8.5,0.58
2735,8.5,0.58
2756,8.5,0.57
2830,8.5,0.56
2833,8.5,0.56
2849,8.5,0.55
2876,8.5,0.55
2884,8.5,0.54
2899,8.5,0.54
2947,8.5,0.53
2956,8.5,0.53
2972,8.5,0.53
2990,8.5,0.52
